feature,actuator_1,actuator_2,actuator_3,actuator_4
command_roll,1.4731698797620472e-05,-0.00027835138592472884,0.00018974789035968397,-0.000257098170242714
command_pitch,1.265995089741185e-05,-2.0848437721244695e-05,-2.7781646390194866e-05,2.2665380905916743e-05
command_yaw,-4.618237093376637e-05,8.767333166616125e-05,0.00026996972342363713,-0.00011739575245892145
command_throttle,0.00028984193985487615,-8.631951893823604e-05,-0.00043096297010806507,-2.4899450929425507e-05
roll,-0.008293532714963471,-0.01617964251918304,0.0020819899474558345,-0.004444798117595262
pitch,-0.002457007415483229,-0.005755740333829744,-0.0031798130735739907,0.0074844094183606
yaw,-0.0004863611862724705,-0.00237441339839532,-0.0003930407650452022,-0.0011868973473111097
roll_rate,0.0013845939131108174,-0.0028156174149038967,-0.0004845537654012799,-0.00046295626353761723
pitch_rate,-0.00015797136157555874,-0.00041494377688698896,-0.002813005393944624,0.0023229417721770855
yaw_rate,-0.00043375138597647747,-0.00020939864180576824,-0.0010023957321513234,0.00039226783973061324
position_x,-2.0749397607957042e-13,1.7988001909115477e-13,9.04911717234152e-13,-6.899232139291508e-14
position_y,5.0582123309948574e-14,-3.973238436867722e-14,-2.1369272925459849e-13,1.2969588715511677e-14
position_z,-2.3928030458680177e-07,1.4883833206492515e-06,-1.4920397959132848e-06,4.587361636101343e-07
velocity_x,-6.935471662534964e-06,-8.171010464197424e-06,3.9370845302965144e-06,-6.785062664258255e-06
velocity_y,7.576085603718085e-07,-6.646630724378309e-05,5.667755316942085e-05,-2.760548923910082e-05
velocity_z,2.812705431605231e-06,-3.4305308136881028e-06,-3.2752603280995402e-06,-7.172820138441901e-07
altitude,2.3928030458686614e-07,-1.4883833206489414e-06,1.4920397959124717e-06,-4.58736163610019e-07
vertical_speed,-2.8127054316041853e-06,3.4305308136896766e-06,3.275260328101813e-06,7.172820138468629e-07
heading,-0.0004863611862723758,-0.00237441339839581,-0.00039304076504962255,-0.0011868973473072066
