received_time_ns,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1775926091396741057,0.00010601857502479106,3.3489086490590125e-05,-0.34562867879867554,0.00016246917948592454,5.022311597713269e-05,9.054150723386556e-05
1775926091448698295,0.00010568009020062163,3.506307621137239e-05,-0.345630019903183,2.4945959012256935e-05,6.106545333750546e-05,9.144412615569308e-06
1775926091500632239,0.00010880371701205149,3.911391831934452e-05,-0.3456284701824188,0.0001992182369576767,0.0001293484674533829,0.00010709743946790695
1775926091554261355,0.00010825079516507685,4.0921440813690424e-05,-0.34562984108924866,4.689965498982929e-05,8.849574078340083e-05,4.382280894787982e-05
1775926091606051306,0.00010935781028820202,4.6333589125424623e-05,-0.34563136100769043,0.00011008371802745387,0.00011291132250335068,3.8198515539988875e-05
1775926091658384748,0.00010837183799594641,4.9585465603740886e-05,-0.3456312417984009,4.396009535412304e-05,9.553614654578269e-05,7.458643813151866e-05
1775926091710238728,0.00010860931797651574,5.460737884277478e-05,-0.34563136100769043,8.581525617046282e-05,9.2102556664031e-05,9.365041478304192e-05
1775926091762970997,0.00011104806617368013,5.702799535356462e-05,-0.3456306755542755,7.69810430938378e-05,3.0876530217938125e-05,0.000137765659019351
1775926091814861295,0.00011166855256306008,6.194946763571352e-05,-0.34563103318214417,8.599223656347021e-05,0.00012866292672697455,0.00013051932910457253
1775926091866775719,0.00011111803905805573,6.528018275275826e-05,-0.345630407333374,4.5163982576923445e-05,0.00010408418893348426,7.297027332242578e-05
1775926091919245218,0.00011040415847674012,6.951457908144221e-05,-0.34563127160072327,4.5191929530119523e-05,0.00014935308718122542,6.313736230367795e-05
1775926091920936231,0.00011174040264450014,7.209985778899863e-05,-0.34562793374061584,0.00013249574112705886,9.190451964968815e-05,0.00011981950228800997
1775926091972791523,0.00011283370258752257,7.399483729386702e-05,-0.3456287086009979,9.704432886792347e-05,8.507077291142195e-05,9.142747148871422e-05
1775926092025385785,0.00011385336983948946,7.73538340581581e-05,-0.34562593698501587,0.00011712843115674332,0.00010446157102705911,0.00012455604155547917
1775926092077513514,0.00011360791540937498,8.108959445962682e-05,-0.345625102519989,4.9827216571429744e-05,0.00010292665683664382,0.00010378027945989743
1775926092129665371,0.00011522375280037522,8.329712727572769e-05,-0.34562695026397705,9.92856512311846e-05,5.756155223934911e-05,6.0846301494166255e-05
1775926092181533979,0.00011846538109239191,8.496957161696628e-05,-0.3456261456012726,0.00010395803110441193,8.268362580565736e-05,0.0001358956506010145
1775926092233511253,0.00011844027176266536,8.746960520511493e-05,-0.34562602639198303,0.00013367600331548601,9.642480290494859e-05,8.772178989602253e-05
1775926092285897945,0.00011842097592307255,9.268020221497864e-05,-0.3456256091594696,5.0997106882277876e-05,0.00019990120199508965,0.00013646323350258172
1775926092337977709,0.00011750189878512174,9.634634625399485e-05,-0.3456258177757263,1.7835503967944533e-05,8.067424641922116e-05,4.903611625195481e-05
1775926092390025635,0.00011589574569370598,9.505022899247706e-05,-0.3456253111362457,3.706380812218413e-05,4.327903297962621e-06,9.031083027366549e-05
1775926092441820391,0.00011932485358556733,9.74534050328657e-05,-0.3456253409385681,0.0001763937616487965,0.00011518667452037334,6.0789421695517376e-05
1775926092493851198,0.00012217553739901632,9.981748735299334e-05,-0.34562745690345764,0.0001162406406365335,0.00011717517918441445,1.3780024346488062e-05
1775926092545730653,0.00012321816757321358,0.00010268003825331107,-0.34562623500823975,2.0097324522794224e-05,0.00010647901217453182,0.0001246467581950128
1775926092597683289,0.0001234632363775745,0.00010709297930588946,-0.34562787413597107,6.367050082189962e-05,0.00013421333278529346,8.085331501206383e-05
1775926092649677586,0.00012311793398112059,0.00010961515363305807,-0.345627099275589,5.624235200230032e-05,0.00013938535994384438,9.064825280802324e-05
1775926092702246156,0.00012476778647396713,0.00011172320955665782,-0.3456285297870636,6.978771125432104e-05,6.105313514126465e-05,5.81388667342253e-05
1775926092766790979,0.00012852484360337257,0.00011540843843249604,-0.3456268310546875,0.00017756520537659526,0.00018665083916857839,0.00010651487536961213
1775926092769027019,0.00013137940550222993,0.00011431582242948934,-0.34562966227531433,8.994426025310531e-05,5.47844210814219e-05,4.273681770428084e-05
1775926092821568359,0.00013465546362567693,0.00011715333675965667,-0.34563079476356506,8.460144454147667e-05,0.00013323758321348578,7.833089330233634e-05
1775926092873817618,0.00013528320414479822,0.00011929784523090348,-0.34563350677490234,6.0082027630414814e-05,0.0001618793758098036,7.937889677123167e-06
1775926092925811692,0.00013795302947983146,0.00012239684292580932,-0.34563469886779785,8.450472523691133e-05,0.00012874942331109196,4.157917283009738e-05
1775926092977709418,0.0001428405666956678,0.00012164707004558295,-0.3430638015270233,0.00020126414892729372,-6.654712706222199e-06,0.0021720854565501213
1775926093029550637,0.00014615157851949334,0.0001254368107765913,-0.3403230607509613,0.00015156379959080368,0.00019756518304347992,0.002207244746387005
1775926093081540043,0.00015010643983259797,0.00012859943672083318,-0.335338830947876,0.0001376341242576018,0.00015711136802565306,0.004304397385567427
1775926093133485676,0.00015495509433094412,0.0001305032492382452,-0.3308488130569458,0.00012240810610819608,0.0001087905911845155,0.0042663635686039925
1775926093185640705,0.00015835191879887134,0.0001345131895504892,-0.32488471269607544,0.00011558175174286589,0.00013214694627095014,0.006279672496020794
1775926093237666173,0.00016047191456891596,0.00013585192209575325,-0.31993430852890015,9.376683010486886e-05,4.118042852496728e-05,0.006250351667404175
1775926093294177513,0.0001649539335630834,0.00013763834431301802,-0.31397247314453125,0.00017306226072832942,7.449046825058758e-05,0.00820077769458294
1775926093346222788,0.00016812088142614812,0.00013909049448557198,-0.30919915437698364,0.00010638100502546877,7.545268454123288e-05,0.00814246665686369
